Time,T01_TEMP,T02_TEMP,T03_TEMP,T04_TEMP,T05_TEMP,T06_TEMP,T07_TEMP,T08_TEMP,T09_TEMP,Text,T01_Wh,T02_Wh,T03_Wh,T04_Wh,T05_Wh,T06_Wh,T07_Wh,T08_Wh,T09_Wh,GHI
2019-04-04 07:00:00,18.5,18.936,18.578,18.745,18.888,18.551,18.748,18.979,19.127,-5.5585676056338,33.0,1.0,2.0,4.0,9.0,3.0,2.0,2.0,3.0,181.7993356809991
2019-04-04 08:00:00,17.836,18.077,18.343,18.4,18.375,17.808,18.044,18.209,18.512,-4.65722594339622,425.0,81.0,3.0,5.0,8.0,35.0,19.0,48.0,2.0,398.4558004220698
2019-04-04 09:00:00,18.028,18.031,18.666,18.363,18.388,17.631,17.823,18.056,18.288,-3.76408086124401,533.0,248.0,2.0,5.0,8.0,169.0,80.0,155.0,3.0,616.3857080743289
2019-04-04 10:00:00,18.198,18.156,18.682,18.552,18.338,17.933,17.82,18.128,18.327,-2.840175,226.0,226.0,2.0,5.0,9.0,104.0,52.0,114.0,2.0,714.094112884003
2019-04-04 11:00:00,18.011,18.092,18.784,18.487,18.305,17.964,17.846,18.276,18.471,-1.33090239234449,115.0,254.0,3.0,4.0,9.0,34.0,2.0,4.0,3.0,801.886012681756
2019-04-04 12:00:00,17.867,18.14,19.238,18.459,18.468,17.794,17.811,18.476,18.881,-0.0510770334928229,241.0,200.0,2.0,5.0,8.0,2.0,3.0,3.0,3.0,829.295805621776
2019-04-04 13:00:00,17.932,18.097,19.694,18.683,18.653,18.151,18.008,19.184,19.725,0.650868269230769,522.0,31.0,2.0,5.0,9.0,3.0,2.0,2.0,2.0,791.960324729562
2019-04-04 14:00:00,18.15,18.031,20.244,18.933,18.933,18.386,18.275,20.091,20.462,1.12378309178743,551.0,1.0,3.0,5.0,8.0,3.0,2.0,3.0,3.0,664.733812934457
2019-04-04 15:00:00,18.177,18.012,20.511,19.111,19.106,18.688,18.614,20.474,20.634,1.13576811594202,528.0,1.0,2.0,4.0,9.0,2.0,3.0,2.0,2.0,477.7543302149981
2019-04-04 16:00:00,18.186,17.959,20.585,19.276,19.274,18.933,18.81,20.638,20.886,0.230458173076923,1947.0,1914.0,3.0,51.0,804.0,533.0,526.0,56.0,3.0,311.1964922087321
2019-04-04 17:00:00,21.022,20.899,21.098,19.73,20.468,20.921,20.496,20.894,21.273,-0.301723414634146,1034.0,1294.0,2.0,5.0,711.0,304.0,279.0,2.0,2.0,134.172955906589
2019-04-04 18:00:00,20.736,21.016,20.422,19.652,20.269,20.719,20.352,20.271,20.997,-1.73363701923076,872.0,777.0,2.0,119.0,873.0,261.0,282.0,132.0,3.0,2.338406966842042
2019-04-04 19:00:00,20.664,20.851,20.321,19.74,20.436,20.707,20.432,20.422,20.705,-3.03174320388349,981.0,721.0,2.0,172.0,858.0,162.0,267.0,211.0,2.0,0.0
2019-04-04 20:00:00,20.726,20.839,20.325,19.825,20.583,20.504,20.406,20.462,20.418,-3.62108203883495,948.0,698.0,2.0,181.0,678.0,168.0,269.0,204.0,2.0,0.0
2019-04-04 21:00:00,20.75,20.861,20.162,19.843,20.694,20.471,20.397,20.522,20.517,-4.14774347826086,938.0,692.0,26.0,218.0,402.0,277.0,312.0,190.0,2.0,0.0
2019-04-04 22:00:00,20.726,20.834,20.165,19.894,20.559,20.725,20.396,20.408,20.319,-5.00603203883495,1.0,1.0,2.0,5.0,8.0,3.0,3.0,2.0,2.0,0.0
2019-04-04 23:00:00,18.743,19.221,19.256,19.215,19.756,19.038,19.271,19.382,19.744,-5.50722688679245,0.0,1.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-05 00:00:00,18.033,18.483,18.659,18.659,19.095,18.507,18.708,18.794,19.284,-7.3554037735849,1.0,1.0,2.0,3.0,9.0,2.0,2.0,2.0,2.0,0.0
2019-04-05 01:00:00,17.472,17.925,18.191,18.179,18.648,18.024,18.194,18.342,18.782,-9.47928396226415,143.0,1.0,2.0,4.0,8.0,3.0,2.0,2.0,2.0,0.0
2019-04-05 02:00:00,17.428,17.549,17.673,17.663,18.177,17.619,17.663,17.816,18.32,-10.1649895734597,505.0,54.0,1.0,67.0,9.0,13.0,65.0,30.0,2.0,0.0
2019-04-05 03:00:00,17.64,17.539,17.413,17.255,17.747,17.262,17.353,17.39,17.892,-9.61440047619047,578.0,174.0,2.0,323.0,8.0,161.0,276.0,190.0,2.0,0.0
2019-04-05 04:00:00,17.695,17.611,17.363,17.302,17.639,17.56,17.366,17.479,17.701,-10.1754593301435,548.0,271.0,2.0,484.0,9.0,255.0,283.0,203.0,2.0,0.0
2019-04-05 05:00:00,17.654,17.669,17.174,17.371,17.363,17.575,17.366,17.452,17.469,-11.7111821256038,1254.0,1126.0,566.0,823.0,774.0,599.0,728.0,646.0,449.0,0.0
2019-04-05 06:00:00,19.448,19.438,20.546,19.262,19.86,21.129,20.432,20.3,19.958,-12.3098679802955,999.0,947.0,332.0,357.0,748.0,334.0,456.0,347.0,248.0,25.4468215178886
2019-04-05 07:00:00,18.384,18.869,18.479,18.595,18.644,18.558,18.624,18.858,19.015,-10.2387537735849,150.0,1.0,3.0,5.0,9.0,2.0,3.0,3.0,2.0,180.2993978315692
2019-04-05 08:00:00,17.943,18.071,18.202,18.222,18.344,17.929,17.922,18.057,18.34,-6.53175283018868,658.0,141.0,2.0,5.0,9.0,120.0,103.0,167.0,3.0,489.162444073217
2019-04-05 09:00:00,18.227,18.077,18.566,18.221,18.14,17.967,17.847,18.11,18.154,-3.52674347826086,589.0,324.0,2.0,5.0,9.0,229.0,135.0,173.0,2.0,639.307667018252
2019-04-05 10:00:00,18.309,18.282,18.656,18.413,18.177,18.005,17.83,18.174,18.275,-1.63958365384615,150.0,294.0,3.0,5.0,8.0,154.0,91.0,139.0,3.0,761.770791287772
2019-04-05 11:00:00,17.896,18.191,18.736,18.306,18.244,18.36,17.863,18.264,18.254,-0.314673933649288,147.0,247.0,2.0,4.0,9.0,39.0,27.0,25.0,2.0,830.482323242221
2019-04-05 12:00:00,17.904,18.179,19.214,18.361,18.383,17.749,17.805,18.516,18.834,0.954242180094787,359.0,177.0,3.0,5.0,8.0,2.0,3.0,3.0,3.0,748.268927293327
2019-04-05 13:00:00,18.066,18.125,19.46,18.609,18.552,18.642,17.895,18.849,19.245,0.655586124401913,565.0,30.0,2.0,5.0,9.0,3.0,2.0,2.0,2.0,646.7692303738161
2019-04-05 14:00:00,18.157,17.965,19.571,18.794,18.663,17.407,18.086,19.129,19.517,1.09678612440191,545.0,64.0,2.0,5.0,9.0,3.0,2.0,3.0,3.0,501.429170950997
2019-04-05 15:00:00,18.205,18.009,19.371,18.749,18.697,17.983,18.143,18.938,19.353,1.46870432692307,448.0,202.0,3.0,5.0,8.0,3.0,3.0,2.0,3.0,322.8355354588429
2019-04-05 16:00:00,18.087,18.09,19.08,18.615,18.597,18.071,18.125,18.647,19.112,0.921954502369669,1979.0,1914.0,297.0,424.0,1039.0,615.0,670.0,594.0,187.0,206.8407601297167
2019-04-05 17:00:00,21.044,20.941,20.343,19.848,20.168,20.835,20.574,20.675,20.279,0.906750243902439,1196.0,1229.0,2.0,154.0,1567.0,284.0,284.0,183.0,2.0,94.61021494413616
2019-04-05 18:00:00,20.816,21.055,20.274,19.804,20.52,21.251,20.412,20.383,20.109,-0.574304854368932,952.0,706.0,2.0,88.0,1441.0,133.0,219.0,124.0,2.0,5.526159216024256
2019-04-05 19:00:00,20.723,20.839,20.331,19.908,20.729,20.393,20.388,20.339,20.088,-0.968816990291261,953.0,674.0,2.0,105.0,966.0,118.0,201.0,130.0,2.0,0.0
2019-04-05 20:00:00,20.76,20.815,20.206,19.928,20.715,20.29,20.31,20.428,20.207,-0.701711165048544,920.0,672.0,2.0,219.0,238.0,238.0,247.0,184.0,2.0,0.0
2019-04-05 21:00:00,20.706,20.802,20.015,20.037,20.448,20.723,20.324,20.373,20.268,-0.78728309178744,894.0,671.0,38.0,370.0,9.0,270.0,246.0,239.0,2.0,0.0
2019-04-05 22:00:00,20.697,20.813,20.125,20.16,20.253,20.788,20.269,20.493,20.19,-1.01169375,1.0,2.0,2.0,5.0,8.0,3.0,3.0,2.0,2.0,0.0
2019-04-05 23:00:00,18.827,19.23,19.365,19.587,19.717,19.116,19.322,19.512,19.782,-2.05338443396226,0.0,1.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-06 00:00:00,18.051,18.469,18.935,19.075,19.348,18.386,18.859,19.006,19.314,-2.2612287735849,1.0,1.0,2.0,3.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-06 01:00:00,17.589,17.982,18.516,18.666,18.981,18.235,18.454,18.599,18.976,-2.20644575471698,13.0,1.0,2.0,4.0,9.0,2.0,1.0,2.0,2.0,0.0
2019-04-06 02:00:00,17.31,17.627,18.173,18.257,18.614,18.216,18.066,18.228,18.629,-1.94670471698113,250.0,1.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-06 03:00:00,17.431,17.453,17.854,17.873,18.326,17.846,17.687,17.905,18.289,-1.96075829383886,454.0,57.0,1.0,4.0,9.0,2.0,2.0,2.0,2.0,0.0
2019-04-06 04:00:00,17.571,17.49,17.408,17.536,17.942,17.35,17.352,17.522,17.997,-1.90733349056604,436.0,142.0,2.0,38.0,8.0,20.0,100.0,53.0,3.0,0.0
2019-04-06 05:00:00,17.536,17.534,17.335,17.279,17.697,17.183,17.252,17.382,17.771,-1.84821047619047,1209.0,1033.0,547.0,547.0,687.0,484.0,643.0,552.0,392.0,0.0
2019-04-06 06:00:00,19.572,19.43,20.73,19.173,19.94,20.91,20.401,20.182,20.025,-1.64829852216748,1875.0,1829.0,423.0,499.0,1179.0,479.0,679.0,514.0,244.0,26.02051465324902
2019-04-06 07:00:00,21.019,20.992,20.252,19.851,20.255,21.067,20.622,20.509,19.918,-0.882751470588235,965.0,1091.0,53.0,198.0,1560.0,221.0,248.0,223.0,25.0,104.4067238816882
2019-04-06 08:00:00,20.712,21.02,20.315,19.965,20.757,20.204,20.266,20.608,20.111,0.611731372549019,946.0,651.0,2.0,13.0,1222.0,109.0,169.0,92.0,3.0,201.6106360646764
2019-04-06 09:00:00,20.73,20.689,20.318,20.202,20.722,20.315,20.281,20.507,20.254,2.37828468899521,949.0,698.0,2.0,5.0,335.0,202.0,159.0,103.0,2.0,238.6538341732899
2019-04-06 10:00:00,20.733,20.805,20.306,20.255,20.513,20.524,20.204,20.49,20.536,3.4073219047619,812.0,564.0,3.0,4.0,9.0,193.0,190.0,113.0,3.0,369.0326485981599
2019-04-06 11:00:00,20.73,20.757,20.75,20.47,20.561,20.494,20.349,20.644,20.634,5.30134637681158,717.0,462.0,2.0,5.0,8.0,52.0,43.0,16.0,2.0,604.083180057571
2019-04-06 12:00:00,20.66,20.667,21.041,20.69,20.64,20.12,20.238,20.587,20.752,7.67464380952381,719.0,447.0,2.0,4.0,9.0,67.0,2.0,2.0,3.0,382.972640095779
2019-04-06 13:00:00,20.673,20.666,21.031,20.702,20.662,20.348,20.149,20.542,20.707,7.67251999999999,684.0,541.0,3.0,5.0,8.0,69.0,48.0,24.0,2.0,343.5509984981827
2019-04-06 14:00:00,20.695,20.707,20.935,20.773,20.692,20.287,20.218,20.528,20.779,7.34239905213269,646.0,565.0,2.0,4.0,9.0,80.0,65.0,57.0,3.0,242.8994540658188
2019-04-06 15:00:00,20.595,20.706,20.903,20.65,20.64,20.54,20.218,20.602,20.939,6.45377761904761,670.0,541.0,2.0,5.0,8.0,43.0,41.0,4.0,3.0,283.8488955976628
2019-04-06 16:00:00,20.664,20.769,21.411,20.704,20.795,20.626,20.215,21.073,21.037,7.61403095238095,706.0,719.0,3.0,4.0,9.0,9.0,3.0,2.0,2.0,270.991453872935
2019-04-06 17:00:00,20.633,20.763,21.475,20.715,20.875,20.718,20.229,21.043,21.316,7.61147081339713,599.0,892.0,2.0,5.0,8.0,46.0,2.0,3.0,3.0,137.0147794470126
2019-04-06 18:00:00,20.545,20.863,20.97,20.559,20.891,19.794,20.171,20.685,21.103,6.40715781990521,572.0,899.0,2.0,4.0,8.0,135.0,152.0,2.0,2.0,3.305322806170519
2019-04-06 19:00:00,20.538,20.905,20.583,20.354,20.945,20.907,20.284,20.331,20.884,3.60779285714286,690.0,827.0,2.0,3.0,9.0,178.0,162.0,83.0,2.0,0.0
2019-04-06 20:00:00,20.571,20.873,20.489,20.167,20.77,20.208,20.333,20.333,20.739,3.42980523809523,718.0,793.0,2.0,80.0,8.0,161.0,170.0,126.0,2.0,0.0
2019-04-06 21:00:00,20.627,20.878,20.421,20.165,20.763,20.777,20.297,20.378,20.678,3.04186333333333,750.0,779.0,2.0,138.0,8.0,161.0,178.0,139.0,2.0,0.0
2019-04-06 22:00:00,20.651,20.87,20.272,20.178,20.68,20.601,20.229,20.328,20.561,3.07420143540669,1.0,2.0,1.0,4.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-06 23:00:00,19.052,19.517,19.688,19.754,20.136,19.845,19.629,19.764,20.118,1.14101374407583,0.0,1.0,2.0,3.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-07 00:00:00,18.417,18.838,19.324,19.442,19.819,19.23,19.222,19.377,19.835,-0.0330839622641508,1.0,1.0,2.0,4.0,9.0,3.0,2.0,2.0,2.0,0.0
2019-04-07 01:00:00,17.96,18.366,18.962,19.036,19.444,18.802,18.876,19.024,19.506,-1.03325165876777,0.0,1.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-07 02:00:00,17.613,18.007,18.623,18.684,19.132,18.47,18.526,18.694,19.139,1.29095876777251,1.0,1.0,2.0,3.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-07 03:00:00,17.332,17.721,18.312,18.391,18.828,18.179,18.201,18.344,18.851,1.47923301886792,81.0,1.0,2.0,4.0,9.0,2.0,1.0,2.0,2.0,0.0
2019-04-07 04:00:00,17.343,17.52,18.006,18.043,18.528,17.676,17.861,18.023,18.522,0.739068246445497,367.0,9.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-07 05:00:00,17.579,17.517,17.753,17.731,18.336,18.131,17.558,17.757,18.19,-1.81826556603773,1216.0,981.0,567.0,421.0,656.0,393.0,499.0,446.0,341.0,0.0149383076424167
2019-04-07 06:00:00,19.665,19.235,20.587,19.396,20.053,21.055,20.256,20.27,20.093,-1.40781625615763,1822.0,1888.0,527.0,371.0,366.0,440.0,660.0,504.0,209.0,50.19795283373845
2019-04-07 07:00:00,20.947,20.871,20.417,19.901,20.189,21.046,20.544,20.601,20.057,0.0529696078431373,1033.0,1556.0,184.0,238.0,13.0,296.0,413.0,336.0,35.0,129.8911514556828
2019-04-07 08:00:00,20.744,21.135,20.375,20.161,20.291,20.952,20.362,20.595,20.13,2.22679130434782,750.0,979.0,2.0,152.0,9.0,254.0,245.0,235.0,2.0,251.5053804073798
2019-04-07 09:00:00,20.636,21.018,20.247,20.267,20.099,20.143,20.226,20.59,20.335,3.4177942583732,732.0,615.0,2.0,84.0,8.0,226.0,201.0,148.0,3.0,519.8751742354267
2019-04-07 10:00:00,20.73,20.878,20.768,20.659,20.33,20.759,20.377,20.722,20.515,5.60363043478261,616.0,393.0,3.0,4.0,9.0,154.0,100.0,52.0,2.0,695.0989177274311
2019-04-07 11:00:00,20.674,20.657,21.191,20.778,20.633,20.393,20.423,20.738,20.74,6.84230571428571,656.0,429.0,2.0,5.0,8.0,88.0,2.0,2.0,3.0,493.9765773347179
2019-04-07 12:00:00,20.646,20.69,21.114,20.85,20.567,20.599,20.267,20.681,20.845,7.08565144230769,642.0,445.0,2.0,4.0,8.0,6.0,3.0,3.0,2.0,594.620384881802
2019-04-07 13:00:00,20.658,20.702,21.797,21.167,20.973,20.584,20.468,21.26,21.57,9.64460758293839,608.0,340.0,3.0,4.0,9.0,3.0,2.0,2.0,3.0,601.386500586165
2019-04-07 14:00:00,20.628,20.65,22.393,21.296,21.128,21.243,20.603,22.104,22.402,9.56920805687203,635.0,280.0,2.0,5.0,8.0,3.0,2.0,3.0,2.0,555.017542893094
2019-04-07 15:00:00,20.614,20.602,22.924,21.649,21.632,21.569,21.038,22.79,22.981,11.0323516587677,661.0,246.0,2.0,4.0,9.0,3.0,3.0,2.0,3.0,508.950995878181
2019-04-07 16:00:00,20.634,20.541,23.148,21.878,21.873,21.582,21.451,23.294,23.417,11.042779620853,641.0,425.0,2.0,5.0,8.0,2.0,2.0,3.0,2.0,352.218153785829
2019-04-07 17:00:00,20.644,20.619,22.998,21.982,21.984,21.68,21.678,23.102,23.631,9.83013014354067,486.0,615.0,3.0,4.0,9.0,3.0,2.0,2.0,3.0,143.3356916201675
2019-04-07 18:00:00,20.46,20.743,22.248,21.655,21.783,21.607,21.627,22.55,23.113,6.70109759615384,455.0,614.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0,5.647414073395874
2019-04-07 19:00:00,20.433,20.782,21.608,21.222,21.402,21.281,21.444,22.056,22.693,2.68858720379147,580.0,545.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-07 20:00:00,20.536,20.738,21.163,20.836,21.188,20.812,21.141,21.651,22.256,1.45872809523809,704.0,459.0,2.0,3.0,9.0,2.0,1.0,2.0,2.0,0.0
2019-04-07 21:00:00,20.579,20.634,20.746,20.47,20.871,20.075,20.82,21.165,21.79,1.99858238095238,708.0,504.0,1.0,4.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-07 22:00:00,20.64,20.703,20.423,20.221,20.544,20.956,20.434,20.84,21.406,1.49931761904761,0.0,2.0,2.0,3.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-07 23:00:00,19.052,19.394,20.035,19.944,20.311,20.406,20.078,20.43,21.011,1.09427666666666,1.0,1.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-08 00:00:00,18.474,18.806,19.723,19.6,19.994,19.38,19.732,19.983,20.603,0.605870142180094,0.0,1.0,2.0,3.0,8.0,3.0,2.0,2.0,2.0,0.0
2019-04-08 01:00:00,18.058,18.397,19.293,19.293,19.588,19.11,19.361,19.622,20.254,-0.327091469194312,1.0,1.0,2.0,4.0,9.0,2.0,1.0,2.0,2.0,0.0
2019-04-08 02:00:00,17.706,18.002,18.926,18.951,19.327,18.344,19.003,19.22,19.854,-1.08688349056603,0.0,1.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-08 03:00:00,17.394,17.77,18.541,18.607,18.981,18.499,18.634,18.858,19.483,-1.62282843601895,47.0,1.0,1.0,4.0,9.0,2.0,2.0,2.0,2.0,0.0
2019-04-08 04:00:00,17.374,17.501,18.237,18.25,18.67,18.068,18.26,18.442,19.065,-1.85447971698113,260.0,13.0,2.0,3.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-08 05:00:00,17.492,17.502,17.915,17.873,18.365,17.755,17.89,18.094,18.663,-1.99565260663507,1170.0,984.0,512.0,418.0,537.0,383.0,463.0,432.0,310.0,0.0
2019-04-08 06:00:00,19.664,19.438,20.549,19.24,19.931,20.716,20.268,20.251,20.17,-2.90254504950494,1002.0,948.0,215.0,262.0,489.0,263.0,340.0,273.0,107.0,17.64844584619708
2019-04-08 07:00:00,18.747,19.111,18.903,18.969,19.174,18.836,19.01,19.306,19.65,-3.409163507109,0.0,2.0,2.0,5.0,8.0,2.0,2.0,2.0,3.0,53.56460383810702
2019-04-08 08:00:00,17.868,18.247,18.484,18.528,18.651,17.808,18.398,18.617,19.065,-3.64062654028436,165.0,34.0,3.0,5.0,9.0,3.0,2.0,3.0,2.0,83.845450422722
2019-04-08 09:00:00,17.854,18.009,18.025,18.055,18.308,17.757,17.931,18.069,18.605,-3.81987156398104,445.0,271.0,2.0,5.0,8.0,65.0,61.0,44.0,3.0,76.89303788422849
2019-04-08 10:00:00,18.043,18.139,17.826,17.807,18.018,17.726,17.721,18.073,18.417,-3.80817380952381,397.0,253.0,2.0,77.0,9.0,205.0,164.0,125.0,3.0,104.1540986331836
2019-04-08 11:00:00,18.001,18.124,17.847,17.721,18.036,18.075,17.75,17.944,18.357,-3.65088904761904,489.0,289.0,3.0,222.0,9.0,211.0,181.0,151.0,2.0,68.4733858882318
2019-04-08 12:00:00,18.045,18.149,17.707,17.742,17.81,18.051,17.714,17.965,18.122,-3.84562047619047,498.0,334.0,2.0,296.0,8.0,195.0,197.0,196.0,3.0,64.2021168627785
2019-04-08 13:00:00,18.069,18.188,17.751,17.818,17.734,17.938,17.723,18.09,18.038,-3.98621913875598,489.0,341.0,2.0,346.0,9.0,177.0,197.0,200.0,2.0,83.1833524278399
2019-04-08 14:00:00,18.037,18.143,17.817,17.972,17.719,17.968,17.744,18.088,17.99,-3.51923809523809,475.0,353.0,3.0,347.0,8.0,178.0,199.0,191.0,3.0,120.1009188368971
2019-04-08 15:00:00,18.029,18.154,17.726,17.908,17.77,17.893,17.726,17.972,17.738,-3.33632057416268,488.0,359.0,2.0,393.0,9.0,191.0,211.0,216.0,3.0,51.18328064857269
2019-04-08 16:00:00,18.024,18.186,17.753,17.959,17.649,17.856,17.745,18.045,17.73,-3.30025240384615,2010.0,1903.0,700.0,664.0,1373.0,718.0,884.0,750.0,540.0,61.91437006290938
2019-04-08 17:00:00,20.957,20.772,20.173,19.544,20.06,21.081,20.516,20.481,20.129,-3.57347673267326,1215.0,1396.0,257.0,285.0,1574.0,366.0,412.0,322.0,121.0,20.992382782439527
2019-04-08 18:00:00,20.82,21.098,19.949,19.629,20.143,20.811,20.402,20.456,19.866,-3.63039901960784,906.0,775.0,15.0,262.0,1570.0,241.0,306.0,227.0,72.0,2.284539252526586
2019-04-08 19:00:00,20.56,20.789,20.139,19.77,20.54,20.722,20.357,20.412,19.804,-3.86580341463414,1044.0,666.0,2.0,230.0,1576.0,128.0,267.0,178.0,2.0,0.0
2019-04-08 20:00:00,20.679,20.735,20.163,19.9,20.71,20.55,20.336,20.348,19.837,-3.89697766990291,953.0,668.0,2.0,197.0,1233.0,133.0,231.0,160.0,2.0,0.0
2019-04-08 21:00:00,20.713,20.799,19.952,19.906,20.685,20.504,20.339,20.396,19.803,-3.88183203883495,919.0,648.0,1.0,198.0,776.0,170.0,281.0,206.0,2.0,0.0
2019-04-08 22:00:00,20.674,20.778,19.886,19.888,20.537,20.519,20.3,20.44,20.019,-3.80702912621359,0.0,1.0,2.0,4.0,10.0,3.0,3.0,2.0,2.0,0.0
2019-04-08 23:00:00,18.777,19.229,19.12,19.233,19.641,18.959,19.255,19.341,19.604,-3.74553443396226,1.0,1.0,2.0,4.0,9.0,2.0,2.0,2.0,2.0,0.0
2019-04-09 00:00:00,18.043,18.508,18.648,18.776,19.111,18.438,18.664,18.819,19.082,-3.73190663507109,0.0,2.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-09 01:00:00,17.512,17.965,18.206,18.285,18.752,18.005,18.209,18.297,18.701,-3.77015071090047,35.0,1.0,2.0,4.0,9.0,2.0,1.0,2.0,2.0,0.0
2019-04-09 02:00:00,17.328,17.613,17.881,17.834,18.338,17.581,17.738,17.928,18.274,-3.73497264150943,345.0,5.0,2.0,3.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-09 03:00:00,17.484,17.503,17.313,17.404,17.817,17.166,17.319,17.444,17.875,-3.7618962085308,526.0,67.0,1.0,102.0,9.0,46.0,148.0,83.0,2.0,0.0
2019-04-09 04:00:00,17.579,17.518,17.325,17.204,17.76,17.276,17.293,17.389,17.662,-3.69298571428571,500.0,155.0,2.0,242.0,8.0,178.0,216.0,147.0,2.0,0.0
2019-04-09 05:00:00,17.599,17.564,17.095,17.277,17.464,17.404,17.3,17.379,17.48,-3.6591937799043,1245.0,1040.0,566.0,645.0,728.0,563.0,655.0,568.0,414.0,0.901155751333086
2019-04-09 06:00:00,19.541,19.371,20.648,19.194,19.774,21.069,20.373,20.267,19.982,-3.56226435643564,1012.0,959.0,314.0,323.0,634.0,297.0,414.0,317.0,213.0,30.843960105909535
2019-04-09 07:00:00,18.545,18.934,18.591,18.751,18.805,18.693,18.765,18.986,19.119,-3.11054028436019,32.0,1.0,3.0,4.0,9.0,2.0,2.0,2.0,2.0,87.22388526885439
2019-04-09 08:00:00,17.844,18.092,18.189,18.253,18.342,17.82,18.054,18.224,18.516,-2.39187251184834,379.0,106.0,2.0,5.0,8.0,38.0,13.0,22.0,3.0,125.1993207876624
2019-04-09 09:00:00,17.931,17.938,17.881,18.007,18.147,17.531,17.703,17.939,18.214,-2.0285947368421,528.0,408.0,2.0,33.0,9.0,233.0,143.0,113.0,2.0,118.2602263945495
2019-04-09 10:00:00,18.05,18.159,17.791,17.752,17.784,17.915,17.797,17.989,18.201,-1.83983619047619,470.0,387.0,3.0,82.0,9.0,190.0,148.0,115.0,3.0,163.9360927851684
2019-04-09 11:00:00,18.03,18.177,17.938,17.878,17.851,17.857,17.778,18.108,18.174,-1.23263726415094,473.0,292.0,2.0,12.0,8.0,129.0,134.0,92.0,3.0,262.0223738329772
2019-04-09 12:00:00,18.051,18.149,17.925,17.838,17.858,17.778,17.763,17.994,18.139,-0.745302830188679,480.0,316.0,2.0,35.0,9.0,144.0,130.0,141.0,2.0,187.812419271302
2019-04-09 13:00:00,18.059,18.12,17.884,17.726,17.849,17.805,17.714,18.073,18.112,-0.982943127962086,479.0,378.0,3.0,134.0,8.0,149.0,146.0,149.0,3.0,151.58433908661812
2019-04-09 14:00:00,18.054,18.184,17.791,17.71,17.737,17.748,17.64,18.011,18.065,-1.7138956937799,484.0,372.0,2.0,173.0,9.0,149.0,159.0,156.0,2.0,143.769079688291
